order_id,customer_id,product,quantity,unit_price,total_amount,order_date,status,discount_percent,sales_rep
4277,127,Consulting,6,433.83,2082.38,2023-01-11,pending,20,Rep49
4278,919,Consulting,14,407.44,4848.54,2022-06-06,cancelled,15,Rep19
4279,823,Consulting,59,119.13,6677.24,2022-12-14,delivered,5,Rep10
4280,291,Consulting,11,613.49,6073.55,2022-02-14,delivered,10,Rep16
4281,184,Training,55,417.12,22941.6,2022-03-31,delivered,0,Rep12
4282,207,Training,12,905.28,9777.02,2022-08-15,shipped,10,Rep33
4283,429,Consulting,33,459.15,13636.75,2022-01-23,shipped,10,Rep10
4284,468,Consulting,7,677.71,4032.37,2023-03-08,delivered,15,Rep48
4285,148,Training,93,320.94,29847.42,2022-02-28,pending,0,Rep23
4286,946,Training,71,492.55,27976.84,2023-12-03,delivered,20,Rep1
4287,474,Software License,99,80.29,7948.71,2022-11-23,processing,0,Rep45
4288,94,Training,59,870.81,48808.9,2023-06-20,cancelled,5,Rep12
4289,374,Consulting,74,805.43,59601.82,2022-09-04,processing,0,Rep41
4290,280,Hardware,37,736.74,27259.38,2023-01-15,shipped,0,Rep27
4291,485,Software License,57,585.86,31724.32,2022-12-05,processing,5,Rep7
4292,541,Consulting,5,156.43,664.83,2023-12-25,processing,15,Rep44
4293,423,Maintenance,68,786.28,53467.04,2022-09-29,shipped,0,Rep37
4294,147,Maintenance,5,311.54,1401.93,2022-01-26,pending,10,Rep46
4295,558,Hardware,5,781.27,3906.35,2022-11-09,pending,0,Rep39
4296,195,Support,51,776.94,37642.74,2022-08-15,processing,5,Rep27
4297,783,Consulting,1,322.55,290.3,2022-07-27,shipped,10,Rep13
4298,718,Software License,1,581.86,523.67,2023-04-22,cancelled,10,Rep8
4299,790,Support,30,456.33,13689.9,2023-02-20,delivered,0,Rep41
4300,151,Software License,60,20.62,1051.62,2023-10-25,shipped,15,Rep4
4301,839,Consulting,44,706.73,29541.31,2022-04-24,cancelled,5,Rep36
4302,855,Consulting,28,921.22,21925.04,2023-11-28,cancelled,15,Rep6
4303,658,Hardware,48,386.88,15784.7,2023-04-05,pending,15,Rep25
4304,456,Support,5,361.06,1534.5,2023-09-12,pending,15,Rep48
4305,992,Maintenance,100,567.18,56718.0,2022-08-31,pending,0,Rep4
4306,356,Maintenance,47,893.56,41997.32,2023-12-04,cancelled,0,Rep50
4307,622,Hardware,25,254.88,5416.2,2023-01-23,pending,15,Rep38
4308,911,Training,37,647.15,19155.64,2022-08-05,pending,20,Rep39
4309,837,Support,93,306.98,25694.23,2024-01-01,delivered,10,Rep46
4310,304,Support,20,979.33,15669.28,2023-10-07,shipped,20,Rep13
4311,479,Software License,85,502.49,38440.49,2023-01-13,delivered,10,Rep1
4312,268,Training,24,870.65,16716.48,2023-08-14,delivered,20,Rep42
4313,436,Consulting,84,942.37,67285.22,2022-11-25,processing,15,Rep8
4314,678,Consulting,53,35.81,1613.24,2023-08-18,processing,15,Rep48
4315,125,Hardware,56,517.41,28974.96,2022-03-08,pending,0,Rep2
4316,908,Consulting,56,840.05,47042.8,2023-09-13,cancelled,0,Rep38
4317,865,Hardware,1,816.44,693.97,2022-10-13,pending,15,Rep4
4318,894,Consulting,18,504.6,8628.66,2022-02-20,delivered,5,Rep34
4319,353,Maintenance,86,693.41,50688.27,2022-01-25,delivered,15,Rep32
4320,804,Software License,11,284.75,2662.41,2023-05-23,cancelled,15,Rep9
4321,395,Hardware,17,882.13,14996.21,2023-12-16,pending,0,Rep37
4322,438,Maintenance,84,775.18,55347.85,2022-12-10,cancelled,15,Rep20
4323,29,Training,58,210.26,9756.06,2023-03-21,shipped,20,Rep24
4324,713,Hardware,88,120.95,10111.42,2023-02-04,cancelled,5,Rep10
4325,363,Software License,27,374.71,8093.74,2022-02-07,processing,20,Rep48
4326,471,Support,94,535.34,47805.86,2023-11-10,cancelled,5,Rep23
4327,50,Training,46,114.78,4751.89,2022-02-15,delivered,10,Rep47
4328,427,Maintenance,61,197.25,12032.25,2023-06-22,cancelled,0,Rep36
4329,749,Software License,63,729.67,36775.37,2022-05-14,shipped,20,Rep29
4330,512,Training,78,246.37,15373.49,2022-10-16,cancelled,20,Rep43
4331,968,Support,84,554.57,37267.1,2023-11-26,processing,20,Rep16
4332,396,Hardware,75,594.35,42347.44,2023-01-17,pending,5,Rep23
4333,792,Software License,11,615.52,5755.11,2022-05-29,pending,15,Rep17
4334,656,Hardware,16,157.22,2515.52,2023-03-13,delivered,0,Rep37
4335,583,Training,75,579.44,39112.2,2022-04-02,processing,10,Rep16
4336,39,Consulting,81,85.54,5889.43,2023-11-26,cancelled,15,Rep36
4337,41,Support,83,399.38,26518.83,2022-08-10,processing,20,Rep48
4338,383,Consulting,31,336.13,9899.03,2023-05-04,shipped,5,Rep28
4339,176,Software License,18,602.24,8672.26,2023-12-08,shipped,20,Rep32
4340,492,Hardware,16,122.6,1863.52,2022-09-17,cancelled,5,Rep26
4341,876,Maintenance,76,205.0,15580.0,2023-08-29,shipped,0,Rep29
4342,585,Consulting,17,146.07,2483.19,2022-08-25,processing,0,Rep29
4343,472,Hardware,56,342.29,18209.83,2023-10-23,pending,5,Rep37
4344,284,Maintenance,93,813.0,68048.1,2023-10-29,delivered,10,Rep49
4345,664,Software License,41,332.4,11584.14,2023-10-22,delivered,15,Rep47
4346,800,Hardware,11,464.09,5104.99,2023-05-10,processing,0,Rep9
4347,309,Consulting,39,644.33,22615.98,2023-11-17,processing,10,Rep16
4348,948,Maintenance,10,78.02,663.17,2023-05-30,shipped,15,Rep23
4349,878,Hardware,19,900.93,16261.79,2022-02-02,delivered,5,Rep4
4350,279,Hardware,5,735.74,3126.89,2023-09-26,processing,15,Rep38
4351,876,Support,58,647.22,35661.82,2023-12-20,delivered,5,Rep40
4352,202,Consulting,74,109.42,6882.52,2022-09-20,cancelled,15,Rep30
4353,826,Hardware,69,322.27,18901.14,2022-01-05,pending,15,Rep37
4354,234,Hardware,83,916.71,76086.93,2022-10-06,shipped,0,Rep4
4355,17,Support,19,859.53,13881.41,2022-03-11,cancelled,15,Rep17
4356,198,Support,36,843.08,30350.88,2023-09-30,processing,0,Rep1
4357,872,Hardware,10,509.88,4333.98,2022-04-20,cancelled,15,Rep40
4358,657,Software License,28,959.79,25530.41,2023-09-30,cancelled,5,Rep24
4359,995,Support,27,533.38,14401.26,2023-04-05,cancelled,0,Rep7
4360,333,Maintenance,64,47.21,2719.3,2022-04-02,processing,10,Rep30
4361,406,Software License,83,101.58,7588.03,2023-01-14,delivered,10,Rep44
4362,394,Consulting,39,833.85,29268.14,2022-06-15,shipped,10,Rep19
4363,167,Software License,23,961.9,19911.33,2023-03-03,processing,10,Rep46
4364,813,Training,80,712.1,54119.6,2022-09-14,processing,5,Rep43
4365,584,Support,1,495.29,421.0,2022-09-13,pending,15,Rep16
4366,303,Consulting,36,391.07,11262.82,2023-11-14,pending,20,Rep22
4367,484,Maintenance,7,723.53,4305.0,2022-09-23,pending,15,Rep4
4368,949,Hardware,68,854.7,58119.6,2022-09-13,pending,0,Rep29
4369,793,Support,14,397.27,5283.69,2023-08-15,shipped,5,Rep5
4370,648,Maintenance,11,742.81,7762.36,2022-09-23,pending,5,Rep11
4371,649,Software License,63,344.57,18451.72,2022-10-26,pending,15,Rep33
4372,928,Hardware,44,441.76,15549.95,2022-02-12,pending,20,Rep47
4373,277,Software License,25,226.15,4805.69,2022-12-10,processing,15,Rep26
4374,749,Software License,18,522.71,9408.78,2023-01-04,cancelled,0,Rep22
4375,714,Support,71,125.41,8904.11,2023-03-18,cancelled,0,Rep43
4376,745,Training,71,178.73,11420.85,2023-01-18,pending,10,Rep12
4377,607,Consulting,22,94.79,2085.38,2022-11-08,cancelled,0,Rep42
4378,106,Maintenance,37,168.43,4985.53,2023-12-04,cancelled,20,Rep18
4379,116,Support,15,291.4,4152.45,2023-05-31,pending,5,Rep33
4380,711,Maintenance,51,902.27,43714.98,2023-01-06,cancelled,5,Rep38
4381,292,Consulting,53,328.23,17396.19,2022-05-04,pending,0,Rep11
4382,32,Software License,58,308.95,17023.14,2023-12-29,pending,5,Rep4
4383,924,Hardware,83,309.7,21849.33,2023-09-27,shipped,15,Rep40
4384,526,Hardware,51,409.21,18782.74,2023-05-31,cancelled,10,Rep35
4385,708,Hardware,19,468.72,8905.68,2022-03-17,cancelled,0,Rep16
4386,395,Training,86,333.68,28696.48,2023-11-09,cancelled,0,Rep27
4387,980,Support,89,642.87,51493.89,2022-11-16,pending,10,Rep13
4388,737,Software License,72,658.09,47382.48,2022-06-03,pending,0,Rep13
4389,530,Support,18,225.55,3450.91,2022-03-05,shipped,15,Rep35
4390,909,Consulting,38,191.2,7265.6,2022-06-24,shipped,0,Rep47
4391,152,Maintenance,95,921.92,83203.28,2022-05-09,delivered,5,Rep26
4392,854,Software License,81,250.27,20271.87,2023-05-04,processing,0,Rep9
4393,253,Support,21,249.32,4450.36,2022-11-17,delivered,15,Rep3
4394,486,Training,4,317.83,1017.06,2023-04-04,processing,20,Rep47
4395,668,Maintenance,85,664.07,47979.06,2022-07-22,cancelled,15,Rep41
4396,932,Training,91,401.19,32857.46,2023-12-25,delivered,10,Rep4
4397,718,Training,63,864.63,54471.69,2023-07-07,pending,0,Rep29
4398,347,Consulting,38,844.41,32087.58,2023-10-28,pending,0,Rep16
4399,716,Software License,48,855.93,32867.71,2022-08-12,pending,20,Rep46
4400,990,Consulting,37,800.3,26649.99,2023-05-20,processing,10,Rep18
4401,443,Support,38,886.51,26949.9,2022-07-07,delivered,20,Rep38
4402,213,Hardware,23,490.54,10718.3,2023-11-19,delivered,5,Rep38
4403,327,Maintenance,24,227.34,4364.93,2023-07-19,pending,20,Rep11
4404,591,Consulting,49,651.62,27139.97,2023-06-08,processing,15,Rep36
4405,437,Hardware,3,483.32,1304.96,2023-10-29,pending,10,Rep12
4406,898,Consulting,46,904.75,39537.57,2023-10-29,delivered,5,Rep6
4407,629,Hardware,48,583.03,27985.44,2023-06-18,pending,0,Rep47
4408,699,Hardware,76,195.22,14094.88,2023-03-13,pending,5,Rep21
4409,320,Maintenance,60,722.72,43363.2,2022-09-13,shipped,0,Rep31
4410,4,Training,62,381.21,18908.02,2023-11-03,cancelled,20,Rep50
4411,580,Support,85,582.09,42056.0,2022-11-01,cancelled,15,Rep13
4412,468,Training,65,421.99,26057.88,2022-12-21,delivered,5,Rep50
4413,244,Hardware,2,813.75,1464.75,2022-03-14,cancelled,10,Rep5
4414,800,Support,71,286.68,18318.85,2023-09-18,shipped,10,Rep48
4415,167,Support,75,339.48,24187.95,2022-06-25,pending,5,Rep13
4416,36,Maintenance,42,616.21,23292.74,2023-12-26,shipped,10,Rep7
4417,424,Consulting,85,691.88,58809.8,2023-08-19,pending,0,Rep2
4418,421,Training,40,349.2,11872.8,2023-09-03,processing,15,Rep15
4419,775,Support,94,609.35,57278.9,2023-02-16,shipped,0,Rep17
4420,504,Consulting,64,884.07,53751.46,2022-03-08,processing,5,Rep16
4421,138,Training,90,492.0,37638.0,2022-09-25,cancelled,15,Rep3
4422,204,Maintenance,23,224.31,5159.13,2023-12-28,cancelled,0,Rep9
4423,83,Training,9,887.97,6393.38,2023-06-13,cancelled,20,Rep42
4424,769,Consulting,46,945.09,36953.02,2023-08-07,shipped,15,Rep48
4425,873,Maintenance,41,878.55,36020.55,2023-11-30,pending,0,Rep11
4426,768,Support,75,428.88,30557.7,2023-03-28,delivered,5,Rep5
4427,314,Hardware,27,246.22,6647.94,2022-03-31,pending,0,Rep35
4428,413,Consulting,31,63.3,1766.07,2023-05-31,delivered,10,Rep38
4429,690,Software License,4,242.53,970.12,2022-09-23,cancelled,0,Rep33
4430,250,Maintenance,54,304.86,16462.44,2022-01-20,shipped,0,Rep44
4431,940,Software License,17,77.05,1178.87,2022-02-08,processing,10,Rep5
4432,259,Software License,70,96.37,6408.61,2023-12-25,pending,5,Rep34
4433,996,Training,9,430.37,3292.33,2022-09-26,cancelled,15,Rep35
4434,657,Maintenance,25,191.88,4317.3,2023-04-02,pending,10,Rep37
4435,588,Training,2,217.53,435.06,2023-09-14,processing,0,Rep18
4436,660,Support,86,500.62,40900.65,2022-07-12,processing,5,Rep20
4437,133,Software License,6,417.24,2503.44,2022-11-09,pending,0,Rep2
4438,864,Training,1,74.98,74.98,2022-10-29,shipped,0,Rep13
4439,241,Support,47,340.62,12807.31,2022-05-05,delivered,20,Rep20
4440,49,Maintenance,61,762.24,44171.81,2022-05-17,processing,5,Rep44
4441,612,Support,55,757.47,39577.81,2022-08-26,delivered,5,Rep43
4442,501,Training,100,85.99,6879.2,2022-03-29,cancelled,20,Rep49
4443,964,Hardware,71,501.85,30286.65,2023-07-27,cancelled,15,Rep32
4444,488,Maintenance,57,918.65,49744.9,2023-03-10,pending,5,Rep33
4445,476,Maintenance,10,137.5,1100.0,2023-05-07,processing,20,Rep35
4446,546,Hardware,29,618.58,17938.82,2022-03-28,processing,0,Rep18
4447,488,Consulting,5,282.16,1128.64,2023-06-03,pending,20,Rep17
4448,350,Maintenance,65,415.79,27026.35,2022-11-23,cancelled,0,Rep42
4449,849,Maintenance,29,287.74,6675.57,2023-04-13,cancelled,20,Rep44
4450,511,Hardware,85,408.71,34740.35,2022-02-01,shipped,0,Rep16
4451,649,Software License,45,877.61,31593.96,2023-10-04,shipped,20,Rep22
4452,198,Hardware,14,769.56,9696.46,2023-09-27,cancelled,10,Rep16
4453,401,Maintenance,18,42.64,690.77,2023-11-09,shipped,10,Rep39
4454,786,Consulting,75,190.87,11452.2,2022-07-15,pending,20,Rep21
4455,32,Training,30,521.4,13295.7,2022-09-15,delivered,15,Rep1
4456,56,Maintenance,60,963.9,52050.6,2022-05-24,pending,10,Rep13
4457,573,Maintenance,36,194.05,6287.22,2023-04-15,shipped,10,Rep44
4458,357,Maintenance,44,758.2,30024.72,2023-10-27,shipped,10,Rep19
4459,461,Hardware,91,597.55,46220.49,2022-02-06,delivered,15,Rep30
4460,991,Hardware,68,542.67,35056.48,2023-12-17,cancelled,5,Rep42
4461,999,Software License,98,925.74,77114.14,2022-05-19,pending,15,Rep50
4462,696,Maintenance,2,926.31,1482.1,2022-05-24,pending,20,Rep20
4463,779,Software License,16,784.47,10668.79,2023-05-22,shipped,15,Rep7
4464,455,Support,86,496.86,38456.96,2023-12-06,pending,10,Rep7
4465,976,Maintenance,40,556.43,18918.62,2022-01-24,delivered,15,Rep6
4466,429,Support,35,157.45,5235.21,2023-06-19,delivered,5,Rep50
4467,308,Training,8,698.75,4472.0,2022-10-27,cancelled,20,Rep27
4468,85,Software License,3,979.87,2498.67,2023-04-27,cancelled,15,Rep30
4469,237,Consulting,21,333.04,6294.46,2022-01-15,pending,10,Rep43
4470,230,Software License,60,251.83,12843.33,2022-10-28,shipped,15,Rep43
4471,792,Hardware,73,991.96,65171.77,2023-03-10,delivered,10,Rep39
4472,62,Consulting,82,778.04,60609.32,2023-11-27,shipped,5,Rep33
4473,823,Training,57,628.08,28640.45,2022-04-14,cancelled,20,Rep37
4474,268,Training,74,169.24,12523.76,2022-05-27,delivered,0,Rep19
4475,125,Software License,88,199.73,14060.99,2023-06-25,pending,20,Rep28
4476,251,Consulting,32,92.9,2675.52,2022-10-23,shipped,10,Rep45
4477,836,Support,13,515.0,6360.25,2023-01-24,pending,5,Rep30
4478,609,Software License,61,66.3,3639.87,2023-01-12,processing,10,Rep16
4479,278,Consulting,94,844.45,67471.56,2023-04-17,shipped,15,Rep44
4480,304,Software License,89,337.3,28518.72,2023-04-26,delivered,5,Rep21
4481,897,Maintenance,86,163.29,14042.94,2022-04-04,pending,0,Rep22
4482,112,Maintenance,9,122.41,1046.61,2022-09-22,pending,5,Rep2
4483,12,Training,14,255.37,2860.14,2023-01-24,delivered,20,Rep14
4484,803,Software License,47,872.43,41004.21,2022-02-24,processing,0,Rep44
4485,272,Consulting,83,865.96,68280.95,2022-11-13,delivered,5,Rep48
4486,836,Consulting,72,272.86,17681.33,2023-01-10,processing,10,Rep50
4487,123,Software License,53,117.58,4985.39,2023-03-11,shipped,20,Rep37
4488,319,Support,95,150.25,11419.0,2023-09-18,pending,20,Rep18
4489,323,Consulting,57,765.56,34909.54,2022-12-04,shipped,20,Rep10
4490,543,Consulting,93,644.74,59960.82,2023-02-16,shipped,0,Rep35
4491,277,Hardware,75,818.86,61414.5,2022-04-20,shipped,0,Rep12
4492,137,Consulting,45,559.61,23923.33,2022-07-16,cancelled,5,Rep23
4493,58,Maintenance,27,949.52,24355.19,2023-06-08,shipped,5,Rep33
4494,31,Support,4,926.8,3336.48,2023-06-15,delivered,10,Rep3
4495,734,Maintenance,66,97.15,6091.31,2023-05-25,delivered,5,Rep24
4496,808,Support,17,364.55,5267.75,2022-09-23,shipped,15,Rep32
4497,495,Support,37,780.82,23112.27,2023-05-16,shipped,20,Rep25
4498,814,Hardware,32,43.58,1255.1,2022-09-28,delivered,10,Rep4
4499,446,Software License,50,572.62,27199.45,2022-02-19,cancelled,5,Rep25
4500,560,Training,17,960.68,14698.4,2022-11-01,delivered,10,Rep24
4501,509,Training,76,235.59,16114.36,2022-08-01,cancelled,10,Rep42
4502,669,Training,3,586.98,1760.94,2022-10-25,processing,0,Rep2
4503,25,Training,21,861.11,16274.98,2022-09-18,shipped,10,Rep47
4504,618,Training,6,101.65,609.9,2022-07-22,delivered,0,Rep37
4505,875,Consulting,19,843.98,13630.28,2023-09-22,shipped,15,Rep2
4506,578,Consulting,51,952.68,48586.68,2023-03-27,shipped,0,Rep46
4507,304,Consulting,16,688.78,10469.46,2023-05-04,pending,5,Rep9
4508,61,Maintenance,30,752.02,20304.54,2023-01-16,cancelled,10,Rep16
4509,650,Hardware,66,935.08,55543.75,2023-11-22,shipped,10,Rep10
4510,571,Hardware,46,163.74,6402.23,2023-04-16,processing,15,Rep6
4511,606,Support,73,420.0,27594.0,2023-05-27,shipped,10,Rep20
4512,716,Maintenance,46,714.14,27922.87,2023-09-12,shipped,15,Rep47
4513,897,Software License,23,454.14,10445.22,2023-06-04,processing,0,Rep32
4514,896,Support,88,730.6,54648.88,2023-12-28,processing,15,Rep47
4515,542,Consulting,17,851.51,14475.67,2022-04-20,shipped,0,Rep11
4516,615,Consulting,51,863.87,37448.76,2022-08-07,processing,15,Rep25
4517,473,Training,35,713.39,24968.65,2022-04-15,shipped,0,Rep18
4518,345,Maintenance,47,108.31,4072.46,2023-02-03,processing,20,Rep25
4519,517,Software License,16,965.18,15442.88,2022-08-25,shipped,0,Rep9
4520,891,Consulting,69,721.27,49767.63,2023-12-26,processing,0,Rep31
4521,299,Maintenance,82,345.12,26884.85,2023-10-28,shipped,5,Rep34
4522,453,Training,63,486.7,29128.99,2022-05-19,shipped,5,Rep14
4523,216,Support,90,272.34,20834.01,2023-10-02,processing,15,Rep13
4524,733,Training,67,963.76,54886.13,2022-05-17,cancelled,15,Rep50
4525,192,Software License,45,128.5,5493.38,2023-08-16,pending,5,Rep25
4526,502,Training,97,173.48,15986.18,2022-01-02,shipped,5,Rep41
4527,258,Maintenance,67,391.51,22296.49,2023-10-04,cancelled,15,Rep22
4528,896,Training,9,367.58,2811.99,2022-08-10,shipped,15,Rep16
4529,993,Software License,46,189.7,6980.96,2022-04-25,cancelled,20,Rep36
4530,68,Hardware,59,229.76,12200.26,2022-07-19,cancelled,10,Rep4
4531,638,Consulting,30,472.4,14172.0,2023-05-03,processing,0,Rep9
4532,488,Consulting,36,941.93,27127.58,2023-09-19,shipped,20,Rep22
4533,916,Consulting,88,693.43,48817.47,2022-02-22,shipped,20,Rep41
4534,28,Hardware,20,417.86,8357.2,2023-12-15,pending,0,Rep39
4535,484,Consulting,23,37.24,856.52,2022-03-02,delivered,0,Rep11
4536,535,Hardware,97,975.72,89912.6,2022-05-05,shipped,5,Rep16
4537,659,Maintenance,42,574.53,22923.75,2023-09-03,pending,5,Rep16
4538,78,Support,80,907.86,58103.04,2022-08-03,cancelled,20,Rep47
4539,969,Support,15,465.64,5587.68,2023-04-21,delivered,20,Rep2
4540,172,Consulting,2,820.86,1313.38,2022-07-22,cancelled,20,Rep35
4541,814,Training,1,887.13,887.13,2022-02-28,shipped,0,Rep30
4542,13,Consulting,94,286.88,26966.72,2022-12-11,processing,0,Rep4
4543,526,Maintenance,70,428.96,24021.76,2023-03-31,shipped,20,Rep45
4544,333,Support,88,545.8,38424.32,2023-05-12,pending,20,Rep22
4545,772,Software License,39,341.91,10667.59,2023-08-12,shipped,20,Rep29
4546,923,Consulting,51,418.18,18128.1,2022-06-30,shipped,15,Rep9
4547,183,Hardware,55,955.88,42058.72,2023-04-02,pending,20,Rep8
4548,786,Maintenance,18,48.97,705.17,2022-10-22,processing,20,Rep18
4549,332,Software License,88,954.89,71425.77,2023-11-10,shipped,15,Rep10
4550,499,Training,34,665.78,18109.22,2022-04-19,shipped,20,Rep13
4551,926,Support,14,431.49,5134.73,2023-08-11,delivered,15,Rep17
4552,453,Hardware,87,564.15,39264.84,2022-02-04,delivered,20,Rep33
4553,920,Support,69,321.52,17747.9,2023-12-15,shipped,20,Rep5
4554,56,Training,83,812.94,57352.92,2022-03-30,delivered,15,Rep42
4555,440,Support,12,508.96,5802.14,2022-06-04,cancelled,5,Rep42
4556,461,Hardware,79,893.84,60021.36,2023-08-16,processing,15,Rep31
4557,75,Consulting,36,579.24,17724.74,2022-02-23,pending,15,Rep48
4558,365,Maintenance,86,601.66,46568.48,2022-09-30,processing,10,Rep16
4559,560,Software License,35,445.99,15609.65,2023-03-26,shipped,0,Rep31
4560,604,Consulting,50,351.11,14922.17,2023-10-06,cancelled,15,Rep24
4561,806,Hardware,23,985.89,21541.7,2023-02-08,cancelled,5,Rep49
4562,854,Consulting,86,969.34,70858.75,2022-02-21,processing,15,Rep14
4563,795,Training,16,149.57,2034.15,2022-12-17,delivered,15,Rep12
4564,159,Consulting,1,36.6,31.11,2022-03-16,shipped,15,Rep43
4565,884,Hardware,45,789.79,31986.49,2023-06-03,pending,10,Rep15
4566,723,Support,24,347.02,7079.21,2022-05-26,delivered,15,Rep2
4567,595,Hardware,93,855.53,67629.65,2022-01-08,shipped,15,Rep35
4568,418,Maintenance,78,55.72,4346.16,2022-08-06,processing,0,Rep13
4569,75,Consulting,82,411.61,32064.42,2022-10-03,processing,5,Rep38
4570,331,Training,94,936.85,70451.12,2023-06-12,shipped,20,Rep44
4571,880,Training,93,804.67,63609.16,2023-09-09,pending,15,Rep3
4572,46,Software License,64,279.63,17896.32,2023-03-13,delivered,0,Rep18
4573,254,Training,5,992.94,3971.76,2022-09-03,shipped,20,Rep6
4574,500,Support,37,205.01,6447.56,2023-11-08,cancelled,15,Rep6
4575,746,Maintenance,49,245.98,10245.07,2023-11-08,delivered,15,Rep12
4576,929,Support,62,710.79,44068.98,2022-03-23,shipped,0,Rep48
4577,262,Support,65,442.76,23023.52,2022-11-29,pending,20,Rep10
4578,779,Hardware,93,504.48,42224.98,2022-10-25,pending,10,Rep11
4579,519,Support,30,631.49,18944.7,2023-05-16,shipped,0,Rep47
4580,516,Hardware,61,181.39,9958.31,2023-09-11,processing,10,Rep44
4581,177,Software License,82,169.42,13197.82,2023-08-09,processing,5,Rep37
4582,855,Hardware,21,131.45,2760.45,2023-08-23,cancelled,0,Rep1
4583,716,Software License,28,862.55,24151.4,2023-04-18,processing,0,Rep19
4584,971,Hardware,34,923.77,26696.95,2022-10-07,shipped,15,Rep30
4585,73,Support,86,273.26,19975.31,2023-05-10,delivered,15,Rep25
4586,304,Support,54,552.58,23871.46,2022-01-08,processing,20,Rep6
4587,412,Maintenance,95,317.02,25599.36,2022-04-12,delivered,15,Rep32
4588,969,Training,97,816.44,67315.48,2023-11-15,shipped,15,Rep47
4589,395,Training,33,485.85,16033.05,2023-03-20,delivered,0,Rep36
4590,129,Software License,65,674.5,41650.38,2022-12-28,shipped,5,Rep38
4591,319,Support,42,927.31,33104.97,2023-03-23,pending,15,Rep24
4592,295,Hardware,80,541.91,34682.24,2022-03-05,delivered,20,Rep9
4593,572,Hardware,63,996.11,56479.44,2023-08-31,delivered,10,Rep20
4594,146,Consulting,1,436.81,393.13,2022-10-10,cancelled,10,Rep45
4595,425,Hardware,22,598.96,11200.55,2022-02-11,cancelled,15,Rep44
4596,661,Hardware,56,787.27,44087.12,2022-08-26,shipped,0,Rep4
4597,820,Training,18,312.24,5339.3,2023-01-25,delivered,5,Rep38
4598,252,Consulting,12,264.37,3013.82,2022-02-08,pending,5,Rep6
4599,714,Consulting,73,822.55,57043.84,2023-07-12,processing,5,Rep2
4600,112,Software License,66,270.22,15159.34,2022-03-22,pending,15,Rep23
4601,514,Hardware,42,349.71,13219.04,2022-09-15,delivered,10,Rep24
4602,714,Support,46,161.94,7449.24,2022-05-17,delivered,0,Rep22
4603,284,Consulting,53,612.53,29217.68,2022-03-18,shipped,10,Rep30
4604,977,Hardware,28,324.21,7262.3,2023-12-26,delivered,20,Rep35
4605,666,Hardware,59,715.49,40103.21,2022-07-24,pending,5,Rep22
4606,993,Training,55,914.73,47794.64,2022-12-24,delivered,5,Rep43
4607,828,Hardware,92,807.56,59436.42,2022-07-28,shipped,20,Rep28
4608,257,Software License,60,656.79,35466.66,2023-11-12,processing,10,Rep44
4609,926,Software License,89,131.44,9358.53,2023-02-01,cancelled,20,Rep8
4610,133,Support,55,934.93,43707.98,2023-03-19,shipped,15,Rep27
4611,972,Consulting,76,203.97,13951.55,2023-12-22,cancelled,10,Rep9
4612,538,Support,15,490.39,6252.47,2023-03-18,cancelled,15,Rep13
4613,493,Hardware,94,840.07,78966.58,2023-03-21,pending,0,Rep1
4614,671,Training,10,610.65,4885.2,2022-05-15,pending,20,Rep21
4615,885,Consulting,2,195.99,372.38,2023-11-24,delivered,5,Rep7
4616,128,Support,82,84.48,6234.62,2022-05-12,pending,10,Rep23
4617,176,Support,93,277.96,24557.77,2023-01-27,processing,5,Rep3
4618,401,Support,55,413.95,18213.8,2022-04-07,processing,20,Rep14
4619,362,Software License,67,164.1,10444.96,2023-11-26,processing,5,Rep25
4620,331,Consulting,87,543.08,47247.96,2022-05-12,shipped,0,Rep16
4621,659,Training,41,320.24,10503.87,2022-02-24,cancelled,20,Rep19
4622,689,Support,21,70.68,1187.42,2022-03-09,shipped,20,Rep20
4623,772,Support,7,492.98,3450.86,2022-07-14,shipped,0,Rep49
4624,218,Maintenance,32,942.24,30151.68,2023-09-07,cancelled,0,Rep38
4625,963,Hardware,78,793.31,58784.27,2023-10-18,pending,5,Rep17
4626,5,Support,26,95.18,2474.68,2022-10-04,cancelled,0,Rep30
4627,99,Maintenance,72,182.15,12459.06,2023-05-11,shipped,5,Rep9
4628,487,Maintenance,83,228.41,17062.23,2023-05-16,delivered,10,Rep22
4629,452,Training,9,443.2,3589.92,2022-09-21,delivered,10,Rep31
4630,346,Support,40,561.84,20226.24,2022-08-19,pending,10,Rep30
4631,185,Training,53,433.71,21837.3,2022-04-10,shipped,5,Rep38
4632,818,Hardware,96,871.26,75276.86,2022-08-11,cancelled,10,Rep12
4633,725,Software License,18,962.1,17317.8,2023-04-19,shipped,0,Rep42
4634,213,Support,29,640.22,18566.38,2022-04-11,cancelled,0,Rep28
4635,484,Hardware,95,544.2,46529.1,2022-06-11,cancelled,10,Rep33
4636,914,Support,58,478.42,22198.69,2022-07-05,processing,20,Rep5
4637,618,Hardware,6,228.84,1098.43,2022-05-15,pending,20,Rep8
4638,453,Support,77,250.0,17325.0,2022-06-01,shipped,10,Rep30
4639,943,Software License,37,804.02,29748.74,2023-11-15,pending,0,Rep27
4640,192,Consulting,5,834.9,3757.05,2023-11-21,delivered,10,Rep39
4641,47,Software License,92,283.35,24764.79,2022-04-01,shipped,5,Rep26
4642,898,Consulting,51,274.38,13293.71,2022-09-15,shipped,5,Rep11
